Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	negative regulation of cell growth (GO:0030308)	3/115	0.10014768038748567	0.8618104772636416	0	0	2.7033115566569044	6.220615576089048	CDKN2D;ENO1;MT3
GO_Biological_Process_2018	formation of extrachromosomal circular DNA (GO:0001325)	1/11	0.101197485556128	0.8693783986412815	0	0	9.420631182289213	21.579664330859785	ERCC1
GO_Biological_Process_2018	positive regulation of endothelial cell apoptotic process (GO:2000353)	1/11	0.101197485556128	0.8679172584754978	0	0	9.420631182289213	21.579664330859785	THBS1
GO_Biological_Process_2018	regulation of stem cell population maintenance (GO:2000036)	1/11	0.101197485556128	0.8664610214646329	0	0	9.420631182289213	21.579664330859785	HMGA2
GO_Biological_Process_2018	replicative senescence (GO:0090399)	1/11	0.101197485556128	0.8650096629697173	0	0	9.420631182289213	21.579664330859785	SERPINE1
GO_Biological_Process_2018	nitric oxide biosynthetic process (GO:0006809)	1/11	0.101197485556128	0.8635631585165906	0	0	9.420631182289213	21.579664330859785	NQO1
GO_Biological_Process_2018	regulation of tumor necrosis factor biosynthetic process (GO:0042534)	1/11	0.101197485556128	0.8621214837945262	0	0	9.420631182289213	21.579664330859785	THBS1
GO_Biological_Process_2018	positive regulation of protein localization to chromosome, telomeric region (GO:1904816)	1/11	0.101197485556128	0.8606846146548687	0	0	9.420631182289213	21.579664330859785	DKC1
GO_Biological_Process_2018	negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	1/11	0.101197485556128	0.8592525271096859	0	0	9.420631182289213	21.579664330859785	GSTO1
GO_Biological_Process_2018	positive regulation by host of viral process (GO:0044794)	1/11	0.101197485556128	0.8578251973304339	0	0	9.420631182289213	21.579664330859785	CAV2
GO_Biological_Process_2018	regulation of lamellipodium morphogenesis (GO:2000392)	1/11	0.101197485556128	0.8564026016466355	0	0	9.420631182289213	21.579664330859785	CD44
GO_Biological_Process_2018	UV-damage excision repair (GO:0070914)	1/11	0.101197485556128	0.8549847165445715	0	0	9.420631182289213	21.579664330859785	ERCC1
GO_Biological_Process_2018	Golgi ribbon formation (GO:0090161)	1/11	0.101197485556128	0.8535715186659855	0	0	9.420631182289213	21.579664330859785	TMED5
GO_Biological_Process_2018	modulation by host of viral process (GO:0044788)	1/11	0.101197485556128	0.8521629848068006	0	0	9.420631182289213	21.579664330859785	CAV2
GO_Biological_Process_2018	regulation of actin filament depolymerization (GO:0030834)	1/11	0.101197485556128	0.8507590919158504	0	0	9.420631182289213	21.579664330859785	LIMA1
GO_Biological_Process_2018	regulation of ventricular cardiac muscle cell action potential (GO:0098911)	1/11	0.101197485556128	0.8493598170936204	0	0	9.420631182289213	21.579664330859785	CAV1
GO_Biological_Process_2018	positive regulation of myoblast fusion (GO:1901741)	1/11	0.101197485556128	0.8479651375910037	0	0	9.420631182289213	21.579664330859785	FLOT1
GO_Biological_Process_2018	regulation of integrin-mediated signaling pathway (GO:2001044)	1/11	0.101197485556128	0.8465750308080675	0	0	9.420631182289213	21.579664330859785	TIMP1
GO_Biological_Process_2018	calcium ion regulated exocytosis (GO:0017156)	1/11	0.101197485556128	0.8451894742928334	0	0	9.420631182289213	21.579664330859785	SYT11
GO_Biological_Process_2018	phosphatidylinositol dephosphorylation (GO:0046856)	1/11	0.101197485556128	0.8438084457400673	0	0	9.420631182289213	21.579664330859785	INPP5F
GO_Biological_Process_2018	regulation of hemopoiesis (GO:1903706)	1/11	0.101197485556128	0.8424319229900835	0	0	9.420631182289213	21.579664330859785	LGALS3
GO_Biological_Process_2018	lymphocyte mediated immunity (GO:0002449)	1/11	0.101197485556128	0.8410598840275589	0	0	9.420631182289213	21.579664330859785	JAG1
GO_Biological_Process_2018	positive regulation of mesenchymal cell proliferation (GO:0002053)	1/11	0.101197485556128	0.8396923069803597	0	0	9.420631182289213	21.579664330859785	SOX9
GO_Biological_Process_2018	regulation of short-term neuronal synaptic plasticity (GO:0048172)	1/11	0.101197485556128	0.8383291701183786	0	0	9.420631182289213	21.579664330859785	RAB3A
GO_Biological_Process_2018	negative regulation of cellular senescence (GO:2000773)	1/11	0.101197485556128	0.8369704518523845	0	0	9.420631182289213	21.579664330859785	HMGA2
GO_Biological_Process_2018	negative regulation of histone acetylation (GO:0035067)	1/11	0.101197485556128	0.8356161307328822	0	0	9.420631182289213	21.579664330859785	SNCA
GO_Biological_Process_2018	cochlea morphogenesis (GO:0090103)	1/11	0.101197485556128	0.8342661854489841	0	0	9.420631182289213	21.579664330859785	SOX9
GO_Biological_Process_2018	response to sterol (GO:0036314)	1/11	0.101197485556128	0.8329205948272923	0	0	9.420631182289213	21.579664330859785	PMVK
GO_Biological_Process_2018	negative regulation of receptor binding (GO:1900121)	1/11	0.101197485556128	0.8315793378307909	0	0	9.420631182289213	21.579664330859785	RUVBL2
GO_Biological_Process_2018	protein kinase C signaling (GO:0070528)	1/11	0.101197485556128	0.8302423935577511	0	0	9.420631182289213	21.579664330859785	FLOT1
GO_Biological_Process_2018	positive regulation of chondrocyte differentiation (GO:0032332)	1/11	0.101197485556128	0.828909741240644	0	0	9.420631182289213	21.579664330859785	SOX9
GO_Biological_Process_2018	negative regulation of potassium ion transport (GO:0043267)	1/11	0.101197485556128	0.827581360245066	0	0	9.420631182289213	21.579664330859785	CAV1
GO_Biological_Process_2018	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/11	0.101197485556128	0.8262572300686739	0	0	9.420631182289213	21.579664330859785	CD44
GO_Biological_Process_2018	t-circle formation (GO:0090656)	1/11	0.101197485556128	0.8249373303401297	0	0	9.420631182289213	21.579664330859785	ERCC1
GO_Biological_Process_2018	response to nitric oxide (GO:0071731)	1/11	0.101197485556128	0.8236216408180561	0	0	9.420631182289213	21.579664330859785	MT3
GO_Biological_Process_2018	heart process (GO:0003015)	1/11	0.101197485556128	0.8223101413900019	0	0	9.420631182289213	21.579664330859785	GPX1
GO_Biological_Process_2018	regulation of synaptic vesicle cycle (GO:0098693)	1/11	0.101197485556128	0.8210028120714169	0	0	9.420631182289213	21.579664330859785	SNCA
GO_Biological_Process_2018	negative regulation of chemotaxis (GO:0050922)	1/11	0.101197485556128	0.8196996330046369	0	0	9.420631182289213	21.579664330859785	THBS1
GO_Biological_Process_2018	cellular response to increased oxygen levels (GO:0036295)	1/11	0.101197485556128	0.8184005844578783	0	0	9.420631182289213	21.579664330859785	CAV1
GO_Biological_Process_2018	glycerol metabolic process (GO:0006071)	1/11	0.101197485556128	0.8171056468242424	0	0	9.420631182289213	21.579664330859785	GOT1
GO_Biological_Process_2018	inhibition of cysteine-type endopeptidase activity involved in apoptotic process (GO:1990001)	1/11	0.101197485556128	0.8158148006207286	0	0	9.420631182289213	21.579664330859785	BIRC5
GO_Biological_Process_2018	negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	1/11	0.101197485556128	0.8145280264872574	0	0	9.420631182289213	21.579664330859785	GSTO1
GO_Biological_Process_2018	negative regulation of translation, ncRNA-mediated (GO:0040033)	1/11	0.101197485556128	0.8132453051857027	0	0	9.420631182289213	21.579664330859785	EIF6
GO_Biological_Process_2018	aspartate family amino acid biosynthetic process (GO:0009067)	1/11	0.101197485556128	0.8119666175989327	0	0	9.420631182289213	21.579664330859785	GOT1
GO_Biological_Process_2018	telomere maintenance via telomere trimming (GO:0090737)	1/11	0.101197485556128	0.8106919447298606	0	0	9.420631182289213	21.579664330859785	ERCC1
GO_Biological_Process_2018	miRNA mediated inhibition of translation (GO:0035278)	1/11	0.101197485556128	0.8094212677005035	0	0	9.420631182289213	21.579664330859785	EIF6
GO_Biological_Process_2018	regulation of symbiosis, encompassing mutualism through parasitism (GO:0043903)	1/11	0.101197485556128	0.8081545677510504	0	0	9.420631182289213	21.579664330859785	CAV1
GO_Biological_Process_2018	response to corticosteroid (GO:0031960)	1/11	0.101197485556128	0.8068918262389394	0	0	9.420631182289213	21.579664330859785	GOT1
GO_Biological_Process_2018	positive regulation of T-helper cell differentiation (GO:0045624)	1/11	0.101197485556128	0.8056330246379426	0	0	9.420631182289213	21.579664330859785	ANXA1
GO_Biological_Process_2018	alcohol catabolic process (GO:0046164)	1/11	0.101197485556128	0.8043781445372604	0	0	9.420631182289213	21.579664330859785	MT3
GO_Biological_Process_2018	granulocyte chemotaxis (GO:0071621)	2/56	0.10177828392822756	0.8077365208176441	0	0	3.7009622501850488	8.45654522043913	LGALS3;ANXA1
GO_Biological_Process_2018	negative regulation of cellular catabolic process (GO:0031330)	2/56	0.10177828392822756	0.8064822715617161	0	0	3.7009622501850488	8.45654522043913	TIMP1;MT3
GO_Biological_Process_2018	cellular iron ion homeostasis (GO:0006879)	2/56	0.10177828392822756	0.8052319114507678	0	0	3.7009622501850488	8.45654522043913	TFRC;HMOX1
GO_Biological_Process_2018	glycosaminoglycan catabolic process (GO:0006027)	2/56	0.10177828392822756	0.8039854224237541	0	0	3.7009622501850488	8.45654522043913	SDC4;CD44
GO_Biological_Process_2018	chromatin remodeling (GO:0006338)	3/116	0.10211375945842552	0.8053887395924968	0	0	2.6800071466857243	6.114886005973639	RUVBL2;HMGA2;SOX9
GO_Biological_Process_2018	regulation of mitotic cell cycle phase transition (GO:1901990)	4/184	0.10297700481507203	0.8109439129186924	0	0	2.25275963054742	5.121084861230088	UBE2C;ID2;TUBA4A;MAD2L1
GO_Biological_Process_2018	positive regulation of programmed cell death (GO:0043068)	5/257	0.10389102813914901	0.8168812274176847	0	0	2.016088385314812	4.5652562156568255	MLLT11;TNFRSF12A;HMGA2;SNCA;GADD45G
GO_Biological_Process_2018	positive regulation of cell death (GO:0010942)	2/57	0.1048364665603314	0.8230469059344171	0	0	3.6360330879011	8.20054033000078	MT3;SNCA
GO_Biological_Process_2018	cholesterol homeostasis (GO:0042632)	2/58	0.10791944756481646	0.8459492180080774	0	0	3.5733428622476318	7.955584012964548	CAV1;TMEM97
GO_Biological_Process_2018	sterol homeostasis (GO:0055092)	2/58	0.10791944756481646	0.8446517498822982	0	0	3.5733428622476318	7.955584012964548	CAV1;TMEM97
GO_Biological_Process_2018	regulation of neuron projection development (GO:0010975)	3/119	0.10810353358736556	0.8447968329193359	0	0	2.612443941307093	5.811814864988404	NDRG4;STMN2;LPAR1
GO_Biological_Process_2018	pulmonary valve morphogenesis (GO:0003184)	1/12	0.10987568860765264	0.8573327812918217	0	0	8.635578583765112	19.070860585535893	JAG1
GO_Biological_Process_2018	positive regulation of protein depolymerization (GO:1901881)	1/12	0.10987568860765264	0.8560238762822158	0	0	8.635578583765112	19.070860585535893	STMN2
GO_Biological_Process_2018	regulation of double-strand break repair via nonhomologous end joining (GO:2001032)	1/12	0.10987568860765264	0.8547189618366636	0	0	8.635578583765112	19.070860585535893	HMGA2
GO_Biological_Process_2018	regulation of mesenchymal cell proliferation (GO:0010464)	1/12	0.10987568860765264	0.8534180197334115	0	0	8.635578583765112	19.070860585535893	SOX9
GO_Biological_Process_2018	cardiac right ventricle morphogenesis (GO:0003215)	1/12	0.10987568860765264	0.8521210318614763	0	0	8.635578583765112	19.070860585535893	JAG1
GO_Biological_Process_2018	regulation of myoblast fusion (GO:1901739)	1/12	0.10987568860765264	0.8508279802198048	0	0	8.635578583765112	19.070860585535893	FLOT1
GO_Biological_Process_2018	negative regulation of chondrocyte differentiation (GO:0032331)	1/12	0.10987568860765264	0.8495388469164414	0	0	8.635578583765112	19.070860585535893	SOX9
GO_Biological_Process_2018	negative regulation of protein oligomerization (GO:0032460)	1/12	0.10987568860765264	0.8482536141677025	0	0	8.635578583765112	19.070860585535893	CRYAB
GO_Biological_Process_2018	regulation of protein glycosylation (GO:0060049)	1/12	0.10987568860765264	0.8469722642973585	0	0	8.635578583765112	19.070860585535893	MT3
GO_Biological_Process_2018	positive regulation of establishment of protein localization (GO:1904951)	1/12	0.10987568860765264	0.8456947797358241	0	0	8.635578583765112	19.070860585535893	DKC1
GO_Biological_Process_2018	negative regulation of metabolic process (GO:0009892)	1/12	0.10987568860765264	0.8444211430193544	0	0	8.635578583765112	19.070860585535893	MT3
GO_Biological_Process_2018	vesicle budding from membrane (GO:0006900)	1/12	0.10987568860765264	0.8431513367892501	0	0	8.635578583765112	19.070860585535893	ANXA2
GO_Biological_Process_2018	iron ion transport (GO:0006826)	1/12	0.10987568860765264	0.841885343791068	0	0	8.635578583765112	19.070860585535893	TFRC
GO_Biological_Process_2018	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	1/12	0.10987568860765264	0.8406231468738401	0	0	8.635578583765112	19.070860585535893	CD44
GO_Biological_Process_2018	positive regulation of skeletal muscle tissue development (GO:0048643)	1/12	0.10987568860765264	0.8393647289892985	0	0	8.635578583765112	19.070860585535893	FLOT1
GO_Biological_Process_2018	cellular response to arsenic-containing substance (GO:0071243)	1/12	0.10987568860765264	0.8381100731911082	0	0	8.635578583765112	19.070860585535893	GSTO1
GO_Biological_Process_2018	positive regulation of T-helper 1 type immune response (GO:0002827)	1/12	0.10987568860765264	0.8368591626341065	0	0	8.635578583765112	19.070860585535893	ANXA1
GO_Biological_Process_2018	skeletal muscle fiber development (GO:0048741)	1/12	0.10987568860765264	0.8356119805735491	0	0	8.635578583765112	19.070860585535893	CAV2
GO_Biological_Process_2018	exit from mitosis (GO:0010458)	1/12	0.10987568860765264	0.8343685103643621	0	0	8.635578583765112	19.070860585535893	UBE2C
GO_Biological_Process_2018	regulation of cell communication by electrical coupling (GO:0010649)	1/12	0.10987568860765264	0.8331287354604032	0	0	8.635578583765112	19.070860585535893	CAV1
GO_Biological_Process_2018	positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)	1/12	0.10987568860765264	0.8318926394137259	0	0	8.635578583765112	19.070860585535893	SOX9
GO_Biological_Process_2018	nitric oxide metabolic process (GO:0046209)	1/12	0.10987568860765264	0.8306602058738538	0	0	8.635578583765112	19.070860585535893	NQO1
GO_Biological_Process_2018	negative regulation by host of viral transcription (GO:0043922)	1/12	0.10987568860765264	0.8294314185870583	0	0	8.635578583765112	19.070860585535893	HMGA2
GO_Biological_Process_2018	regulation of skeletal muscle tissue development (GO:0048641)	1/12	0.10987568860765264	0.8282062613956446	0	0	8.635578583765112	19.070860585535893	FLOT1
GO_Biological_Process_2018	negative regulation of histone modification (GO:0031057)	1/12	0.10987568860765264	0.8269847182372438	0	0	8.635578583765112	19.070860585535893	SNCA
GO_Biological_Process_2018	positive regulation of peptidase activity (GO:0010952)	1/12	0.10987568860765264	0.8257667731441108	0	0	8.635578583765112	19.070860585535893	PRELID1
GO_Biological_Process_2018	negative regulation of vascular smooth muscle cell proliferation (GO:1904706)	1/12	0.10987568860765264	0.8245524102424284	0	0	8.635578583765112	19.070860585535893	TPM1
GO_Biological_Process_2018	purine nucleoside monophosphate biosynthetic process (GO:0009127)	1/12	0.10987568860765264	0.8233416137516173	0	0	8.635578583765112	19.070860585535893	ATIC
GO_Biological_Process_2018	negative regulation of epithelial cell differentiation (GO:0030857)	1/12	0.10987568860765264	0.8221343679836529	0	0	8.635578583765112	19.070860585535893	CAV1
GO_Biological_Process_2018	ribosomal subunit export from nucleus (GO:0000054)	1/12	0.10987568860765264	0.8209306573423885	0	0	8.635578583765112	19.070860585535893	EIF6
GO_Biological_Process_2018	aromatic compound biosynthetic process (GO:0019438)	1/12	0.10987568860765264	0.819730466322882	0	0	8.635578583765112	19.070860585535893	PSAT1
GO_Biological_Process_2018	negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)	1/12	0.10987568860765264	0.8185337795107319	0	0	8.635578583765112	19.070860585535893	CD44
GO_Biological_Process_2018	transcription from mitochondrial promoter (GO:0006390)	1/12	0.10987568860765264	0.8173405815814159	0	0	8.635578583765112	19.070860585535893	MRPL12
GO_Biological_Process_2018	pyrimidine deoxyribonucleotide catabolic process (GO:0009223)	1/12	0.10987568860765264	0.8161508572996381	0	0	8.635578583765112	19.070860585535893	DCTPP1
